SaleID,ProductID,Quantity,UnitPrice,TotalPrice
6190,49628,1,66.86,66.86
16742,12778,1,48250.46,48250.46
2830,31977,1,694.45,694.45
3422,33313,4,2353.04,9412.16
21628,44437,1,1421.98,1421.98
23223,20068,5,2088.72,10443.6
31652,46371,3,71.71,215.13
15218,27754,4,1006.39,4025.56
48417,25600,2,2175.51,4351.02
30108,18681,4,48844.73,195378.92
32654,6493,2,20272.35,40544.7
37244,43419,3,13654.44,40963.32
25890,25864,2,419.45,838.9
6630,14497,2,10146.94,20293.88
4440,3314,3,212.41,637.23
6407,3888,3,33472.65,100417.95
1925,9527,2,11747.31,23494.62
11240,42980,5,228.45,1142.25
17368,15502,1,7142.91,7142.91
17740,4112,5,189.37,946.85
14725,18336,1,5435.15,5435.15
41950,15184,1,4209.88,4209.88
1763,29833,3,26398.69,79196.07
30650,37965,2,317.36,634.72
7468,11657,4,1898.1,7592.4
20260,44541,3,1797.63,5392.89
34832,11674,5,43381.42,216907.1
28504,7831,4,44179.98,176719.92
18289,45328,2,29539.55,59079.1
25152,21396,2,1427.55,2855.1
27694,11662,1,2979.29,2979.29
18887,14538,3,46.17,138.51
9838,2072,4,1216.77,4867.08
39378,1799,3,13929.73,41789.19
26488,46872,5,501.47,2507.35
7715,47794,5,2484.03,12420.15
35545,34677,5,12248.75,61243.75
5337,30830,2,27268.28,54536.56
19796,47002,5,12.27,61.35
5134,33599,1,37151.04,37151.04
37851,16863,2,40.13,80.26
48348,34708,2,5613.87,11227.74
42780,39450,3,17592.5,52777.5
5067,41825,3,4734.11,14202.33
24859,10762,5,680.04,3400.2
10962,35963,3,1335.07,4005.21
42178,35235,4,14879,59516
47317,28001,1,8019.2,8019.2
23078,28497,3,2360.57,7081.71
37942,13640,4,280.53,1122.12
39067,6198,5,302.96,1514.8
30067,26009,4,379.75,1519
16649,35036,3,29367.45,88102.35
33729,11164,5,360.62,1803.1
19476,13899,1,2082.51,2082.51
4938,1035,5,267.93,1339.65
39990,30884,4,12855.48,51421.92
16401,47457,2,174.91,349.82
22966,14225,1,158.39,158.39
45401,6988,4,7312.63,29250.52
25068,20469,2,227.45,454.9
10539,17614,1,4487.42,4487.42
21411,40101,4,175.59,702.36
18816,31298,2,2560.78,5121.56
120,4356,3,21079.44,63238.32
39418,21531,2,2644.54,5289.08
22594,28307,2,293.29,586.58
35660,20533,3,5031.31,15093.93
22662,39386,5,1242.07,6210.35
11349,28241,2,621.06,1242.12
43050,46920,1,840.58,840.58
31600,9966,3,1456.08,4368.24
19299,28780,5,9977.23,49886.15
38081,44327,3,7448.44,22345.32
14641,45645,2,9529.99,19059.98
38294,45288,3,19702,59106
30926,9576,1,394.84,394.84
39588,12548,4,1060.14,4240.56
8667,18243,3,22016.65,66049.95
43346,39506,3,5851.18,17553.54
48041,7113,4,489.48,1957.92
35355,39454,4,2430.21,9720.84
33688,27840,4,7710,30840
46384,18192,4,5839.5,23358
40965,13261,4,1110.06,4440.24
13865,47483,4,47977.56,191910.24
2990,12314,3,1830.71,5492.13
42172,41341,1,5881.82,5881.82
16340,2570,3,27290.47,81871.41
15371,30249,5,166.28,831.4
14669,30968,2,117.18,234.36
21458,16517,3,8651.21,25953.63
41927,4768,4,20782.04,83128.16
17585,26345,5,114.04,570.2
8786,48641,1,5471.71,5471.71
12334,46393,4,430.95,1723.8
38911,48759,4,12548.29,50193.16
9699,39916,4,37147.09,148588.36
912,44296,1,26262.65,26262.65
18792,6407,1,59.66,59.66
9099,35527,2,430.32,860.64
9408,32351,3,29048.08,87144.24
8437,40975,1,93.58,93.58
37552,9286,2,1331.28,2662.56
45797,34183,4,1459.77,5839.08
43910,47372,5,327.97,1639.85
37343,21962,4,7403.85,29615.4
8331,12440,5,15335.8,76679
19101,21679,2,2213.68,4427.36
41495,45852,1,25899.95,25899.95
44992,44247,5,314.23,1571.15
426,5989,3,51.11,153.33
29209,819,3,1566.63,4699.89
32042,17422,3,7822.4,23467.2
16666,25850,2,4203.88,8407.76
8283,32785,4,876.53,3506.12
46391,6535,1,128.41,128.41
14065,21010,5,186.31,931.55
30950,41098,1,2831.93,2831.93
28798,18224,5,952.26,4761.3
20376,48491,5,143.19,715.95
11705,42276,2,19173.54,38347.08
21016,38997,3,648.82,1946.46
28442,47992,1,96.46,96.46
2243,9432,3,2474.75,7424.25
28439,42334,2,1040.2,2080.4
17281,36101,1,134.57,134.57
11420,49249,3,26405.16,79215.48
21846,22735,3,33.19,99.57
608,24340,1,29160.46,29160.46
39069,35049,4,13995.69,55982.76
31356,40839,5,5367.66,26838.3
28404,26529,3,400.17,1200.51
13995,22441,1,23.77,23.77
226,37576,3,4439.52,13318.56
46761,32941,2,77.02,154.04
22999,1534,4,7394.35,29577.4
35996,42709,4,1702.8,6811.2
30163,8653,1,4187.79,4187.79
24510,7113,5,489.48,2447.4
39573,11510,3,313.24,939.72
12633,27996,4,19477.61,77910.44
1523,40831,5,4892.81,24464.05
32263,36638,4,47716.64,190866.56
23737,29022,2,14774.06,29548.12
31237,38394,5,1000.65,5003.25
46786,6684,2,2007.58,4015.16
17796,15828,3,39078.86,117236.58
1958,39765,1,23021.62,23021.62
44433,32489,3,455.86,1367.58
22392,3051,3,54.59,163.77
49335,11847,2,1675.1,3350.2
13242,27861,5,2404.84,12024.2
44684,27780,1,2955.63,2955.63
8238,17745,4,18296.61,73186.44
41662,4406,3,5237.18,15711.54
10025,46762,2,323.7,647.4
41728,15235,5,26.95,134.75
34840,12489,3,9080.27,27240.81
44362,38632,5,12266.4,61332
49693,49842,2,2892.43,5784.86
6208,27678,1,17597.08,17597.08
48032,42927,1,1772.64,1772.64
41204,36684,2,338.89,677.78
33513,19752,5,5672.25,28361.25
23339,43043,2,455.01,910.02
9721,18496,4,23657.42,94629.68
29784,48410,2,1280,2560
27372,46206,3,1123.31,3369.93
34360,5082,3,3222.57,9667.71
3267,22769,4,133.32,533.28
19035,40495,2,4271.97,8543.94
18483,2619,5,69.92,349.6
3508,13073,5,352.65,1763.25
23973,22230,2,9922.68,19845.36
49632,48162,5,26414.11,132070.55
6947,15888,3,1871.76,5615.28
31791,13493,2,528.5,1057
11853,13086,1,1566.48,1566.48
18115,26419,5,19705.76,98528.8
6729,22169,1,19906.3,19906.3
44687,6814,5,298.58,1492.9
4101,6238,2,1084.43,2168.86
36806,43869,2,8884.22,17768.44
18901,18336,4,5435.15,21740.6
12973,14303,1,11296.8,11296.8
31735,34174,1,392.28,392.28
10163,32152,2,4232.2,8464.4
43237,3049,1,17588.05,17588.05
3228,45367,2,1801.58,3603.16
5370,8106,4,364.57,1458.28
43783,13467,2,190.77,381.54
42855,39577,4,5.68,22.72
36985,30130,3,25388.58,76165.74
20798,14464,2,16154.87,32309.74
18216,8780,1,430.54,430.54
37216,31210,2,15802.33,31604.66
35154,16934,4,21678.59,86714.36
22369,47588,5,21116.73,105583.65
37993,36347,5,24820.4,124102
27934,10250,4,7474.25,29897
31317,8176,3,1115.08,3345.24
42223,37271,5,5489.16,27445.8
49447,33766,4,19493.96,77975.84
46633,1619,4,10302.74,41210.96
15941,28296,1,24442.18,24442.18
46465,42987,2,2530.07,5060.14
5131,8486,4,10360.02,41440.08
38470,46546,1,364.63,364.63
4364,4476,5,28268.32,141341.6
24033,48703,5,23598.93,117994.65
31417,49243,5,2050.63,10253.15
44334,19809,4,7423.85,29695.4
39701,31372,5,28983.87,144919.35
44907,41620,1,106.4,106.4
48021,46943,5,6118.94,30594.7
3310,8436,3,3733.45,11200.35
18181,19233,3,5158.28,15474.84
31601,32681,1,28649.96,28649.96
45998,10934,3,114.21,342.63
2192,3468,4,90.96,363.84
12672,3264,4,7227.78,28911.12
22674,31172,4,2267.82,9071.28
1021,23099,5,327.7,1638.5
35072,24836,2,19602.68,39205.36
33605,10661,4,478.86,1915.44
44480,48927,4,1986.37,7945.48
10382,4072,1,1940.61,1940.61
24244,36325,4,18599.86,74399.44
29734,27672,3,196.52,589.56
22068,15839,1,1021.32,1021.32
13719,16730,3,452.48,1357.44
14133,1933,4,16063.77,64255.08
2218,8801,3,1011.16,3033.48
7622,6721,3,181.76,545.28
1823,12675,3,468.52,1405.56
36101,9625,3,16793.76,50381.28
43252,23291,4,3793.27,15173.08
754,29197,4,156.22,624.88
10605,35731,1,2057.16,2057.16
43817,24109,1,2909.11,2909.11
23729,49504,3,31256.34,93769.02
2647,48967,1,1194.76,1194.76
49160,25561,3,41525.91,124577.73
46528,21866,2,2239.16,4478.32
47197,26185,5,39636.34,198181.7
46426,35450,3,3773.32,11319.96
35879,47009,3,598.06,1794.18
1673,18981,4,21.17,84.68
33908,6180,2,1066.59,2133.18
37124,16111,4,499.62,1998.48
38106,14199,4,14947.79,59791.16
29016,36560,5,3323.67,16618.35
29066,35392,5,117,585
22212,10478,1,48.94,48.94
26342,19019,5,272.39,1361.95
49017,9982,3,1828.9,5486.7
17684,5034,1,7519.67,7519.67
27115,4452,4,266.22,1064.88
24966,12687,5,17466.26,87331.3
22844,23477,4,83.88,335.52
15511,24860,3,85.46,256.38
12741,47029,1,23.59,23.59
40843,20050,1,120.84,120.84
19572,28756,4,4646.1,18584.4
21541,35130,3,2465.76,7397.28
30269,7901,4,12544.8,50179.2
23238,5417,2,432.36,864.72
32444,21882,5,190.87,954.35
25440,36388,2,8678.55,17357.1
1505,34376,2,316.62,633.24
49009,44309,4,15146.66,60586.64
36946,29334,4,161.2,644.8
4676,16098,1,2610.17,2610.17
3923,32063,1,1005.09,1005.09
22676,821,2,331.35,662.7
43112,16348,4,4908.2,19632.8
17577,9786,3,7764.83,23294.49
7425,30863,2,4380.63,8761.26
18124,25234,4,16269.66,65078.64
6052,20565,2,55.9,111.8
20697,1875,1,14163.67,14163.67
47421,43519,2,6675.58,13351.16
36786,48956,2,37.34,74.68
4306,11554,4,39596.31,158385.24
37263,34962,3,51.41,154.23
4847,6208,2,12497.76,24995.52
9949,18976,2,1456.53,2913.06
39022,41056,5,233.7,1168.5
27903,21205,1,4984.32,4984.32
1181,4132,5,11362.76,56813.8
35447,8518,4,1866.52,7466.08
46793,44767,5,2163.53,10817.65
39391,36863,1,14528.68,14528.68
38925,2866,1,655.88,655.88
37030,5561,1,315.68,315.68
23726,7854,3,20963.11,62889.33
4233,32316,5,12668.88,63344.4
15642,38622,4,16140.13,64560.52
18558,8877,5,198.72,993.6
34481,29869,1,4858.24,4858.24
30020,4567,1,179.06,179.06
5806,10627,4,290.77,1163.08
20649,856,3,259.95,779.85
48398,43443,3,4881.11,14643.33
20352,10506,4,177.83,711.32
42543,37816,2,15460.09,30920.18
30126,44616,3,7423.01,22269.03
36088,1602,3,10365.05,31095.15
4404,20738,1,1545.32,1545.32
14428,48916,4,23879.61,95518.44
24168,36498,4,18504.36,74017.44
22859,18561,2,305.67,611.34
19248,25028,5,412.25,2061.25
3619,2761,5,9578.64,47893.2
35374,40204,4,41467.37,165869.48
27173,43818,4,28546.92,114187.68
47483,35767,2,20973.48,41946.96
48036,41477,3,8486.42,25459.26
10191,30353,4,302.84,1211.36
571,31273,1,2985.93,2985.93
18768,37468,5,5469.83,27349.15
31022,33600,5,3144.27,15721.35
16625,36070,5,19.79,98.95
17081,17576,1,310.58,310.58
26512,37071,4,23798.71,95194.84
7223,18030,5,120.42,602.1
7729,6649,3,47440.88,142322.64
17342,28051,4,1979.28,7917.12
5969,6694,4,2228.49,8913.96
35331,19422,5,169.35,846.75
44525,4277,1,3721.69,3721.69
45450,23153,1,15939.27,15939.27
8326,46936,2,1259.7,2519.4
22007,37211,3,16814.62,50443.86
42565,23143,2,3796.49,7592.98
13105,29858,3,1729.52,5188.56
38554,37846,3,725.88,2177.64
42759,2499,4,7354.93,29419.72
46577,23227,2,22274.66,44549.32
43782,36177,1,4021.28,4021.28
29449,45664,5,2144.31,10721.55
26704,7298,4,7702.04,30808.16
49900,15622,5,13063.24,65316.2
45531,32424,3,1127.77,3383.31
45353,4285,4,17465.75,69863
4175,42095,3,961.66,2884.98
49349,46969,5,4047.75,20238.75
1560,45868,1,5714.07,5714.07
6615,45227,4,19207.42,76829.68
25083,15011,5,1094.14,5470.7
43873,37934,3,494.9,1484.7
98,32661,5,482.36,2411.8
43680,17848,2,1644.01,3288.02
34836,28966,5,1122.06,5610.3
4383,36150,3,447.67,1343.01
31964,15748,1,1253.47,1253.47
49369,15789,1,2518.7,2518.7
47603,12747,3,5915.66,17746.98
37230,43009,2,604.57,1209.14
20366,37296,5,1453.89,7269.45
36807,1647,1,317.7,317.7
4304,5627,1,706.11,706.11
34142,23273,4,410.07,1640.28
44873,35285,3,11299.12,33897.36
6987,18762,1,60.65,60.65
16356,708,2,22874.13,45748.26
8687,12058,4,7701.69,30806.76
46694,43794,2,21594.68,43189.36
48334,11540,2,4912.58,9825.16
7550,35164,5,23275.13,116375.65
15874,1162,4,571.7,2286.8
19193,3223,3,493.19,1479.57
46614,524,3,175.24,525.72
3467,21071,4,4579.88,18319.52
43790,32174,3,5872.7,17618.1
44831,43508,5,152.64,763.2
37681,39032,5,1507.47,7537.35
28588,35519,5,2437.51,12187.55
21523,23263,1,9625.08,9625.08
49615,18992,1,6336.13,6336.13
18471,17737,5,370.22,1851.1
47133,8091,4,13,52
29957,47774,5,891.16,4455.8
34276,15555,5,18321.37,91606.85
482,45295,4,2354.46,9417.84
8099,42630,2,15361.78,30723.56
37346,36389,1,127.85,127.85
11481,13121,5,10800.67,54003.35
1015,23028,4,158.66,634.64
31711,16636,2,653.89,1307.78
48153,24346,1,2500.66,2500.66
3653,19960,2,239.47,478.94
38190,34291,3,104.74,314.22
13551,25157,5,19853.09,99265.45
26062,44153,1,2904.38,2904.38
29903,29457,5,5661.69,28308.45
21947,20207,2,1417.23,2834.46
1477,11833,2,933.09,1866.18
32183,16611,2,38970.75,77941.5
34144,43471,5,105.44,527.2
24271,39068,2,7053.92,14107.84
42579,41,4,38777.04,155108.16
21557,46205,1,469.23,469.23
48291,23076,1,2172.1,2172.1
44242,33941,1,13.14,13.14
6624,21288,2,2093.93,4187.86
35954,16954,5,22884.61,114423.05
34645,36971,3,3125.64,9376.92
33249,820,3,15636.96,46910.88
15273,42797,2,1466.64,2933.28
19758,25814,3,305.51,916.53
35000,39077,1,366.9,366.9
44829,18325,1,72.47,72.47
30187,17495,5,185.46,927.3
47082,35589,3,47252.08,141756.24
45651,6754,1,144.88,144.88
13025,39229,4,22614.2,90456.8
27843,16533,5,22.52,112.6
42912,45050,3,324.4,973.2
11063,38849,5,426.93,2134.65
19951,31237,3,30785.19,92355.57
17788,18745,2,38803.34,77606.68
33465,27210,1,45235.34,45235.34
21896,46703,4,14515.71,58062.84
1708,21052,5,952.47,4762.35
42783,42594,5,77.91,389.55
13842,4623,3,38203.37,114610.11
27803,35195,5,1056.27,5281.35
40748,10028,1,236.88,236.88
3388,26408,3,13364.21,40092.63
10155,1299,2,38905.61,77811.22
5272,46573,1,12034.61,12034.61
29557,2082,1,2229.51,2229.51
22501,9014,4,197.35,789.4
25200,10444,2,21949.52,43899.04
29286,18307,1,1858.66,1858.66
49858,45416,1,359.76,359.76
13657,20213,5,7818.35,39091.75
30412,16268,2,8825.28,17650.56
2860,22396,2,33297.73,66595.46
1614,7692,5,1158.78,5793.9
956,12071,2,25707.62,51415.24
32911,15018,2,2383.29,4766.58
22429,3610,3,122.28,366.84
26516,40912,5,8517.11,42585.55
42130,8588,4,1442.18,5768.72
2137,9732,2,732.43,1464.86
35773,5137,1,1632.8,1632.8
25427,6441,5,31.35,156.75
39229,20008,4,286.36,1145.44
43210,9597,3,157.23,471.69
45974,36911,4,10433.27,41733.08
32656,30462,1,1628.09,1628.09
43941,14749,2,41504.13,83008.26
39260,6873,1,44677.07,44677.07
27146,18776,1,295.52,295.52
19648,8500,3,190.94,572.82
3248,30384,1,6719.62,6719.62
2359,6906,5,2706.07,13530.35
31798,24445,5,2194.99,10974.95
48471,32434,1,745.44,745.44
1975,32734,5,41314.46,206572.3
10640,46281,2,4021.58,8043.16
8605,19853,2,34432.83,68865.66
32425,35225,4,121.06,484.24
21692,10881,1,4983.66,4983.66
12039,42187,2,12411.21,24822.42
14749,26195,4,6736.11,26944.44
23059,6055,5,5828.28,29141.4
11891,40864,1,395.67,395.67
31417,27760,2,4696.52,9393.04
15699,38115,1,832.17,832.17
26142,14895,5,139.17,695.85
19870,40531,3,196.69,590.07
19872,46110,3,243.13,729.39
2310,5692,4,2354.64,9418.56
10968,4515,2,2011.71,4023.42
35949,3408,5,419.53,2097.65
9072,40899,1,3130.75,3130.75
334,33624,4,688.84,2755.36
12171,36848,2,2093.29,4186.58
32676,29684,2,2624.09,5248.18
39254,46383,5,12952.13,64760.65
32791,32844,3,3671.23,11013.69
39242,1838,5,2988.38,14941.9
39426,38705,4,1947.03,7788.12
28476,36917,4,11.21,44.84
38086,17160,3,766.8,2300.4
22727,26064,4,7436.37,29745.48
1817,33015,1,19780.2,19780.2
25043,2315,2,106.04,212.08
7262,28262,5,269.2,1346
2169,43639,2,6.23,12.46
12057,36172,4,3928.87,15715.48
28889,40836,5,14941.77,74708.85
45948,23831,2,713.76,1427.52
6713,32208,4,1614.59,6458.36
28018,12776,4,21020.63,84082.52
363,14252,3,9880.99,29642.97
18560,30484,3,148.53,445.59
35590,24336,3,1827.25,5481.75
42483,1459,4,495.51,1982.04
42650,24799,5,1396.36,6981.8
1960,7922,2,17585.68,35171.36
23848,8488,5,8810.96,44054.8
43534,17129,3,234.51,703.53
22071,25249,3,1126.4,3379.2
43864,11718,3,35732,107196
7920,30575,3,362.83,1088.49
14136,39280,4,2526.35,10105.4
14082,1423,5,4298.08,21490.4
8638,44672,4,87.6,350.4
31603,20762,5,221.89,1109.45
31426,9709,4,16439.93,65759.72
31921,39995,2,343.06,686.12
27782,41635,2,393.53,787.06
5355,49365,3,1314.74,3944.22
11579,28101,3,471.12,1413.36
34242,37491,2,15963.51,31927.02
26538,45320,5,2478,12390
45208,23385,3,1720.24,5160.72
42341,30721,1,37.41,37.41
5007,38742,5,7480.93,37404.65
14111,25112,3,15064.53,45193.59
36163,23860,4,103.42,413.68
41163,45002,4,7809.75,31239
6599,29970,4,2699.58,10798.32
27035,10279,1,4328.2,4328.2
20741,8266,4,36.79,147.16
17535,6958,5,25856.86,129284.3
16508,37874,5,14304.75,71523.75
30907,29610,1,245.08,245.08
44275,36550,4,1970.25,7881
45328,43717,2,499.74,999.48
13740,43170,5,103.71,518.55
21197,12447,2,185.26,370.52
25915,35078,3,15152.15,45456.45
18216,39873,3,34749.07,104247.21
24002,26287,2,1211.79,2423.58
9379,49709,5,1165.72,5828.6
14222,39662,2,6328.78,12657.56
14573,25687,2,7442.84,14885.68
36447,88,3,16.09,48.27
48597,25494,5,2458.21,12291.05
13224,14036,1,179.89,179.89
31523,48577,4,2894.82,11579.28
35529,49204,4,178.93,715.72
3718,9633,4,5862.96,23451.84
28412,894,3,144.47,433.41
15091,6993,4,157.51,630.04
9924,4386,1,250.42,250.42
14644,31134,4,13464.99,53859.96
11880,2320,1,24710.27,24710.27
5577,59,2,64.9,129.8
21901,20917,1,2051.79,2051.79
4386,7354,3,111.7,335.1
31573,22415,2,890.36,1780.72
4800,16508,1,4648.98,4648.98
39129,36934,3,9429.17,28287.51
47007,44097,2,1884.91,3769.82
29277,29325,2,11208.86,22417.72
49807,29470,3,967.8,2903.4
24111,34581,2,630.17,1260.34
40535,17194,2,37.36,74.72
43447,12097,5,161.13,805.65
12450,2267,3,450.59,1351.77
20954,3481,4,10064.72,40258.88
18553,17052,4,56.58,226.32
40914,9783,4,3388.39,13553.56
16286,35107,5,1291.55,6457.75
690,10829,5,194.93,974.65
49175,27540,2,439.51,879.02
22638,16399,2,1375.83,2751.66
29906,8426,2,1952.55,3905.1
22577,33575,4,14231.4,56925.6
11428,38307,5,19255.76,96278.8
8264,9358,3,29851.11,89553.33
24276,45895,2,492.77,985.54
20289,25587,1,134.68,134.68
34083,21905,5,142.35,711.75
44397,12255,3,4976.2,14928.6
39516,12319,4,359.08,1436.32
3971,12498,3,2477.77,7433.31
6162,11322,2,38.15,76.3
30415,1785,2,18404.34,36808.68
24565,30527,2,40734.09,81468.18
214,38116,3,25.41,76.23
32590,48087,5,7389.12,36945.6
48665,20579,5,4317.29,21586.45
47375,16817,5,2747.95,13739.75
3359,44924,1,2421.69,2421.69
46099,31017,4,1879.49,7517.96
12503,21449,3,395.14,1185.42
28573,18944,2,95.32,190.64
6665,3259,1,29689.58,29689.58
24487,10944,3,1217.86,3653.58
46029,26619,4,61.51,246.04
30322,36105,2,17084.7,34169.4
12171,8337,5,4955.37,24776.85
34676,17265,3,2106.58,6319.74
15979,21447,5,89.49,447.45
13706,7620,1,5704.29,5704.29
13014,26991,2,6004.39,12008.78
44770,28419,4,2319.49,9277.96
12237,25680,1,1879.31,1879.31
164,18490,4,10583.66,42334.64
1138,33279,1,1227.58,1227.58
49262,45775,1,1520.55,1520.55
39864,49269,2,198.76,397.52
25776,9056,2,2454.29,4908.58
8809,9690,5,11405.53,57027.65
34888,18229,4,311.51,1246.04
9600,33216,1,12.41,12.41
42779,38953,3,9637.89,28913.67
18737,23923,2,8585.27,17170.54
41402,38626,3,33673.6,101020.8
22258,9968,3,9684.34,29053.02
19031,11465,3,73.8,221.4
27352,36906,4,132.85,531.4
4656,22316,2,2871.78,5743.56
34974,7508,4,622.08,2488.32
30274,4706,5,1040.38,5201.9
17460,16402,4,69.7,278.8
11987,4453,5,2229.02,11145.1
27219,3078,5,1995.88,9979.4
24424,40000,3,19015.23,57045.69
9262,22229,2,16293.91,32587.82
12955,11701,5,2166.23,10831.15
41299,48722,4,55.74,222.96
4064,4222,4,1731.43,6925.72
45355,30892,2,48714.57,97429.14
37044,48030,4,7896.32,31585.28
5379,31797,5,1767.45,8837.25
39856,23232,1,1465.49,1465.49
30620,7142,2,1901.66,3803.32
24473,1715,1,125.9,125.9
15239,49836,5,109.04,545.2
34617,22941,2,22,44
4345,26671,1,7008.04,7008.04
18196,25695,3,29296.95,87890.85
42260,14699,4,2409.86,9639.44
5564,31738,5,290.76,1453.8
32903,7863,1,7052.07,7052.07
8188,46325,2,196.24,392.48
15764,36618,2,13959.18,27918.36
39581,13688,4,179.75,719
47111,28818,3,25515.17,76545.51
40985,39006,4,41.37,165.48
11583,36464,1,6734.56,6734.56
41956,19286,2,432.35,864.7
22353,3801,5,197.83,989.15
14996,30047,2,570.11,1140.22
4102,29758,2,1859.1,3718.2
6686,47548,1,27809.21,27809.21
19189,15512,5,477.72,2388.6
43365,791,2,424.33,848.66
23192,39804,4,6147.17,24588.68
38663,45733,3,2098.61,6295.83
6386,24402,1,481.59,481.59
30574,4814,3,4750.9,14252.7
42987,22251,2,94.82,189.64
28752,42996,1,2488.13,2488.13
48267,37850,2,6124.08,12248.16
10748,16170,3,747.41,2242.23
28139,46498,4,23171.25,92685
13308,13582,5,2505.52,12527.6
39624,47956,5,5302.65,26513.25
12926,10032,1,113.01,113.01
16619,37505,3,172.1,516.3
20473,22160,3,2716.69,8150.07
27232,34203,3,527.77,1583.31
27911,33099,2,16.21,32.42
17307,39775,4,42718.7,170874.8
23069,24835,2,1927.98,3855.96
25801,12416,4,1725.56,6902.24
48365,9519,3,1522.65,4567.95
8638,13212,5,12877.28,64386.4
19087,3187,1,6308.96,6308.96
36187,32474,2,160.88,321.76
41516,40368,3,134.96,404.88
16791,91,2,343.72,687.44
27778,14671,2,157.32,314.64
4462,31530,2,46386.56,92773.12
49909,33069,3,3649.66,10948.98
48100,29024,4,3846.04,15384.16
30354,8298,2,4832.49,9664.98
41223,2696,2,21078.54,42157.08
7689,20298,5,2326.71,11633.55
8431,12710,3,10647.61,31942.83
15379,48653,3,88.09,264.27
32472,13086,1,1566.48,1566.48
38924,32258,3,355.6,1066.8
32296,31800,3,1485.82,4457.46
4840,30092,2,4631.33,9262.66
28432,35511,2,5641.43,11282.86
5824,22793,2,1944.58,3889.16
25151,24904,4,20427.97,81711.88
3431,47920,1,29096.12,29096.12
3176,22547,2,303.03,606.06
20612,34040,2,146.29,292.58
4176,49543,2,6564.81,13129.62
23135,14786,1,2387.71,2387.71
16639,3192,3,20016.44,60049.32
3511,40741,4,704.5,2818
3809,42993,3,290.97,872.91
2524,6576,3,142.28,426.84
40743,48855,4,111.27,445.08
44330,46066,4,1155.79,4623.16
33744,2049,5,289.11,1445.55
38545,26294,5,292.72,1463.6
28163,41034,4,15417.71,61670.84
1243,23810,5,23738.45,118692.25
34956,1481,3,2165.38,6496.14
26466,45181,5,1486.87,7434.35
30554,26168,3,3962.05,11886.15
27202,21803,4,94.27,377.08
30521,16776,1,1626.45,1626.45
8883,47839,1,9720.35,9720.35
25479,36214,3,1499.46,4498.38
18861,6505,5,23303.38,116516.9
44324,30469,1,3303.96,3303.96
16179,34217,5,4253.67,21268.35
5540,20671,2,26757.36,53514.72
47861,35735,4,535.59,2142.36
13675,17161,2,152.81,305.62
13731,21141,4,21745.57,86982.28
32631,49560,4,4257.3,17029.2
15463,22973,4,1739.81,6959.24
7744,28486,1,4242.51,4242.51
13013,41408,1,6122.22,6122.22
47005,14270,2,539.19,1078.38
30794,38751,3,3749.28,11247.84
20175,27033,4,1553.46,6213.84
8301,33429,4,7513.99,30055.96
15344,22104,1,33775.73,33775.73
20636,5699,2,13246.29,26492.58
46871,44454,5,1125,5625
35248,4712,2,2845.66,5691.32
1603,3825,4,11224.8,44899.2
29111,12727,3,2822.24,8466.72
49457,12440,2,15335.8,30671.6
18997,42413,5,2755.62,13778.1
32654,17345,4,883.1,3532.4
10070,47339,2,4985.36,9970.72
41101,38129,3,1528.49,4585.47
23545,46353,4,85.72,342.88
7334,36508,2,3263.1,6526.2
34720,7520,2,21480.41,42960.82
13769,40238,4,38.85,155.4
49956,21055,3,7040.7,21122.1
28473,598,1,498.64,498.64
1889,6741,5,66.72,333.6
31546,41793,5,24454.24,122271.2
46667,2465,4,32489.03,129956.12
36921,43739,2,14266.07,28532.14
31138,13064,3,9148.79,27446.37
12622,14844,2,40139.52,80279.04
40895,29866,1,1595.21,1595.21
41261,13054,2,113.79,227.58
9637,2023,4,1581.78,6327.12
30288,47367,3,19139.09,57417.27
3419,5199,1,11448.75,11448.75
26636,3484,1,13854.49,13854.49
32288,5482,5,901.99,4509.95
25684,46512,2,6263.48,12526.96
27161,31660,4,25924.57,103698.28
44507,46479,5,228.05,1140.25
5978,7945,1,317.52,317.52
30101,14361,2,18427.77,36855.54
10184,8350,3,386.11,1158.33
10633,32463,2,293.09,586.18
26651,23023,4,22293.36,89173.44
5016,36825,2,11.2,22.4
49882,5340,1,15295.33,15295.33
42117,30295,2,1731.85,3463.7
15858,44915,5,1505.76,7528.8
27776,10269,4,23623.57,94494.28
26251,5115,2,118.51,237.02
30109,31884,3,24562.46,73687.38
35973,43382,4,358.57,1434.28
36162,6032,3,147.69,443.07
23843,4049,2,1208.98,2417.96
6570,23834,5,840.31,4201.55
31338,16928,1,5049.09,5049.09
6222,44964,2,3018.82,6037.64
38806,33655,3,79.86,239.58
17817,2084,3,66.09,198.27
19658,21457,4,83.19,332.76
8905,45313,1,18219.48,18219.48
40411,14875,4,26.29,105.16
47190,39745,1,4988.21,4988.21
21173,42341,5,24136.33,120681.65
19005,38703,1,1376.63,1376.63
18174,6298,4,174.62,698.48
12350,32742,5,359.97,1799.85
38365,45742,2,157.65,315.3
41303,13196,2,6816.77,13633.54
15544,3226,1,985.04,985.04
10839,26887,4,858.76,3435.04
20446,28551,4,1306.02,5224.08
4778,40432,5,7.7,38.5
31056,138,3,5882.65,17647.95
28771,9593,4,183.35,733.4
14210,37062,3,142.59,427.77
3841,10933,4,113.07,452.28
42763,27561,5,34.01,170.05
34455,45563,2,861.91,1723.82
41553,21891,1,20.17,20.17
